alloy_name,elastic_modulus,source,mixing_entropy,mixing_enthalpy,valence_electron,diff_in_atomic_radii,diff_electronegativity,omega,lambda,phases,density,hardness,yield_strength,mean_atomic_radius,std_atomic_radius,max_atomic_radius,min_atomic_radius,delta_r,mean_electronegativity,std_electronegativity,delta_chi,vec,mixing_entropy.1,num_elements,comp_Ti,comp_Zr,comp_Hf,comp_Nb,comp_Ta,comp_V,comp_Cr,comp_Mo,comp_W,comp_Fe,comp_Co,comp_Ni,comp_Cu,comp_Al,comp_Mn,comp_Si,comp_Sn,ultimate_strength,elongation,Unnamed: 0,Alloy,Diff. Lattice Constants,Diff. Melting Point,Mixing Enthalpy,Lattice Constants,Lambda,Diff. in atomic radii,Omega,Melting Temp.,Diff. Electronegativity,Mixing Entropy,Valence electron,Young's Mod (GPa),alloy_system,elastic_modulus_gpa,composition,year,notes,Composition,Phases present,Hardness (HVN),Yield Strength (MPa),Ultimate Tensile Strength (MPa),Elongation (%),Compressive strength (MPa),Plasticity (%) - Compressive,Note on any unqiue processing or data features,Source,FCC,BCC,HCP,IM,Ag,Al,B,C,Ca,Co,Cr,Cu,Fe,Ga,Ge,Hf,Li,Mg,Mn,Mo,N,Nb,Nd,Ni,Pd,Re,Sc,Si,Sn,Ta,Ti,V,W,Y,Zn,Zr,material_id,bulk_modulus,shear_modulus,formation_energy,elements,nsites
ErB2Ir3,315.42310085852665,Materials Project,,,,,,,,,15.9043932524442,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-5197,249.809,122.299,-0.696248044722218,"B,Er,Ir",6.0
BeSiRu2,315.44898740197385,Materials Project,,,,,,,,,8.605422152836372,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-867835,247.221,122.52,-0.5546445212500011,"Be,Ru,Si",4.0
ErCo3B2,315.60770529053417,Materials Project,,,,,,,,,9.635218359631637,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-5353,213.346,125.896,-0.506680013055556,"B,Co,Er",6.0
Si3W5,315.8285980221696,Materials Project,,,,,,,,,14.543446625119936,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-31219,267.109,121.199,-0.1436224025,"Si,W",16.0
TmCo3B2,316.1393556359372,Materials Project,,,,,,,,,9.726629530849012,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-5714,210.234,126.519,-0.51652093138889,"B,Co,Tm",6.0
Hf2Al4C5,316.3528766700529,Materials Project,,,,,,,,,6.632535267413092,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-568991,190.181,129.36,-0.5457618844128801,"Al,C,Hf",11.0
TiTc2Mo,316.45631381711166,Materials Project,,,,,,,,,9.463125950797314,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-866213,248.307,122.887,-0.395030951666662,"Mo,Tc,Ti",4.0
Zr2Fe12P7,316.5247293173607,Materials Project,,,,,,,,,7.109431661763054,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-540809,215.004,126.142,-0.7353782572619051,"Fe,P,Zr",21.0
CoMoP,316.8238746200369,Materials Project,,,,,,,,,8.619276248366491,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-22262,244.767,123.348,-0.5529794193253961,"Co,Mo,P",12.0
DyB2Ir3,316.83420855466056,Materials Project,,,,,,,,,15.699388945007705,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-1024993,247.431,123.13,-0.692621191666667,"B,Dy,Ir",6.0
HfFeP,317.2730343059962,Materials Project,,,,,,,,,11.010882985401851,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-22434,216.434,126.335,-1.039672391547618,"Fe,Hf,P",12.0
TaW3,317.7827420052168,Materials Project,,,,,,,,,18.57830558897388,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-979289,275.924,121.472,-0.075891456833332,"Ta,W",4.0
BeAlIr2,318.06839027759383,Materials Project,,,,,,,,,14.247902238593332,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-865966,237.931,124.518,-0.7749259637500001,"Al,Be,Ir",4.0
TbB2Ir3,318.4261409310749,Materials Project,,,,,,,,,15.573947225459335,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-1025075,246.928,123.894,-0.691070704166662,"B,Ir,Tb",6.0
Hf5N5O2,318.5090315646307,Materials Project,,,,,,,,,11.773799413250002,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-761034,237.818,124.731,-2.360091210416667,"Hf,N,O",12.0
Ho2B4C,318.56770737310427,Materials Project,,,,,,,,,7.992120015465607,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-1025183,165.827,135.007,-0.5730752973809511,"B,C,Ho",7.0
TaGaOs2,318.6747901719637,Materials Project,,,,,,,,,17.5232747180906,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-867788,268.88,122.335,-0.415546201833329,"Ga,Os,Ta",4.0
MnSiRu2,319.1475076643233,Materials Project,,,,,,,,,9.29410571500684,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-864966,247.412,124.181,-0.582111492370692,"Mn,Ru,Si",4.0
AlVRu2,319.2087613060504,Materials Project,,,,,,,,,8.750246140038335,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-866001,236.108,125.212,-0.730717902500003,"Al,Ru,V",4.0
TaNbTc2,319.2151761512764,Materials Project,,,,,,,,,12.121616903580572,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-972323,251.053,123.911,-0.47445536933333,"Nb,Ta,Tc",4.0
Al2IrRu,319.5549559841949,Materials Project,,,,,,,,,10.8488540228949,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-865989,218.535,127.182,-0.984318068749999,"Al,Ir,Ru",4.0
Be2IrPt,319.8177034219717,Materials Project,,,,,,,,,15.255998223812934,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-867280,238.159,125.302,-0.7096500949999981,"Be,Ir,Pt",4.0
BeFe2Si,320.51696006864654,Materials Project,,,,,,,,,6.469758666528961,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-862669,219.307,127.552,-0.379209641249999,"Be,Fe,Si",4.0
AlV2C,320.6510362824601,Materials Project,,,,,,,,,4.943996906524432,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-1025497,174.748,134.256,-0.5740756675,"Al,C,V",8.0
Ti3SiC2,322.11792877213543,Materials Project,,,,,,,,,4.502114415998194,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-5659,183.669,133.36,-0.911486296666666,"C,Si,Ti",12.0
Mn2AlW,322.239642432436,Materials Project,,,,,,,,,10.587905274157851,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-864990,237.182,126.511,-0.215194671465516,"Al,Mn,W",4.0
BeVOs2,322.87851931296643,Materials Project,,,,,,,,,14.663539551243748,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-867275,276.013,123.705,-0.248326893749997,"Be,Os,V",4.0
TaSiIr,323.0108263217453,Materials Project,,,,,,,,,15.087325696576752,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-21316,258.184,125.054,-0.87922093577778,"Ir,Si,Ta",12.0
Co7Mo6,323.24174164143074,Materials Project,,,,,,,,,9.86842800168291,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-567747,317.793,121.476,0.011532919358971,"Co,Mo",13.0
Ti2CS,323.4703150940401,Materials Project,,,,,,,,,4.648426785622582,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-3732,179.75,134.771,-1.376848013541666,"C,S,Ti",8.0
Er2B4C,323.4764851625899,Materials Project,,,,,,,,,8.203302006270855,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-1025246,167.373,137.312,-0.588717000238093,"B,C,Er",7.0
FeWN2,323.8467526736278,Materials Project,,,,,,,,,11.130713950664896,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-29076,228.877,128.086,-0.387638351249999,"Fe,N,W",8.0
LiSiIr2,323.9466876190128,Materials Project,,,,,,,,,14.432363863256109,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-865933,230.966,127.917,-0.6974885683333311,"Ir,Li,Si",4.0
LuB2Os3,324.25684413039266,Materials Project,,,,,,,,,15.929347425938245,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-2880,264.273,125.147,-0.345800379166667,"B,Lu,Os",6.0
MnAlFe2,324.621630241056,Materials Project,,,,,,,,,7.122967541772901,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-31185,204.228,131.417,-0.190670504482758,"Al,Fe,Mn",4.0
TiReTc2,325.59343809800686,Materials Project,,,,,,,,,12.166195642983205,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-865665,271.275,125.232,-0.322698332291665,"Re,Tc,Ti",4.0
MnAlRu2,326.8421910778601,Materials Project,,,,,,,,,8.950192436050493,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-864980,218.933,130.613,-0.414138186982759,"Al,Mn,Ru",4.0
V2ReRu,327.0210816434847,Materials Project,,,,,,,,,11.834048530416135,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-981365,268.222,126.088,-0.363411096875001,"Re,Ru,V",4.0
YB2C,327.63857396235034,Materials Project,,,,,,,,,4.718675411876316,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-9880,177.47,137.397,-0.5124293602083321,"B,C,Y",32.0
Nb2PC,327.67285485545403,Materials Project,,,,,,,,,6.869580304384295,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-9987,222.653,130.576,-0.7478132086607141,"C,Nb,P",8.0
VSiOs2,328.2098547519894,Materials Project,,,,,,,,,14.487492619421385,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-865506,286.547,125.357,-0.430694701250004,"Os,Si,V",4.0
Mn2AlRe,329.2830792090709,Materials Project,,,,,,,,,11.009652128782282,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-864989,255.756,128.084,-0.197732694590518,"Al,Mn,Re",4.0
Cr5Si3,329.699272449245,Materials Project,,,,,,,,,6.203104115471116,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-7506,224.113,131.374,-0.121995866875002,"Cr,Si",16.0
77,330.0,DOE/OSTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,CoCrFeNiVAl1,0.502439294479691,416.70847880503,-20.5687116126716,3.147912957,0.523534266082554,5.3344089855178005,1.28001803819107,1767.2803449,0.123109133156994,14.897648787046,6.83347,330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,330.0,DOE/OSTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,CoCrFeNiVAl1.5,0.544886191911811,467.853911530212,-23.668429105166,3.217267875,0.418264066498749,5.9454985282609,1.0639216504639302,1703.14637189999,0.124302799740148,14.7851967235,6.53860999999999,330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CoCrFeNiVAl1.5,330.0,DOE/OSTI,14.7851967235,-23.668429105166,6.53860999999999,5.9454985282609,0.124302799740148,1.0639216504639302,0.418264066498749,,,,,21.83333333333333,5.018784569353736,33.0,19.07692307692308,13.923076923076923,0.2903846153846154,0.039732215080302,0.1207692307692308,6.538461538461538,14.784231704418769,6.0,0.0,0.0,0.0,0.0,0.0,0.1538461538461538,0.1538461538461538,0.0,0.0,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.0,0.2307692307692307,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CoCrFeNiVAl1,330.0,DOE/OSTI,14.897648787046,-20.5687116126716,6.83347,5.3344089855178005,0.123109133156994,1.28001803819107,0.523534266082554,,,,,21.666666666666668,1.1097213530798988,23.83333333333333,20.666666666666664,3.166666666666668,0.2922222222222222,0.0205179836806882,0.0499999999999999,6.833333333333333,14.896688227162048,6.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CoReB,330.2666975097961,Materials Project,,,,,,,,,14.105431574912974,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-21464,352.135,122.896,-0.227322466833323,"B,Co,Re",12.0
Nb3AlC2,330.2812159099244,Materials Project,,,,,,,,,6.7073671040574485,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-996161,200.473,134.763,-0.5207483058333651,"Al,C,Nb",12.0
Mn3AlC,330.5378751177001,Materials Project,,,,,,,,,5.446724123725233,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-4593,235.077,130.58,-0.19110724775862,"Al,C,Mn",5.0
Al2IrOs,330.79710853038813,Materials Project,,,,,,,,,13.504711622499926,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-866284,233.311,130.885,-0.8285853749999991,"Al,Ir,Os",4.0
TiSiRu2,330.94036733060824,Materials Project,,,,,,,,,8.691325574947632,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-865681,244.997,129.794,-0.961267170416668,"Ru,Si,Ti",4.0
SiMo3,331.08226454033985,Materials Project,,,,,,,,,8.97410028654948,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-1275,251.363,129.281,-0.322260639999999,"Mo,Si",8.0
YbB2Ir3,332.0225201800156,Materials Project,,,,,,,,,16.11253324915447,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-1025071,232.651,131.531,-0.7700819833333361,"B,Ir,Yb",6.0
BeCo2Si,332.8483806729405,Materials Project,,,,,,,,,6.88992983489489,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-865901,226.523,132.598,-0.5671847212500001,"Be,Co,Si",4.0
NbAlOs2,332.9392026870024,Materials Project,,,,,,,,,13.860108354568167,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-865278,260.723,129.33,-0.555932304999998,"Al,Nb,Os",4.0
AlBMo,333.0338980579237,Materials Project,,,,,,,,,6.405741254456994,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-7574,211.148,134.6,-0.486898272500001,"Al,B,Mo",6.0
Al(FeB)2,333.40377970659455,Materials Project,,,,,,,,,5.889954765931995,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-3805,224.5,133.097,-0.401183193666663,"Al,B,Fe",5.0
Mn3GaN,333.4794594864636,Materials Project,,,,,,,,,6.471830012537389,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-627439,227.986,132.732,-0.442840044439657,"Ga,Mn,N",5.0
TiInFe2,333.53951483315217,Materials Project,,,,,,,,,8.086538994774328,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-998965,246.765,130.828,-0.037745229999999,"Fe,In,Ti",4.0
Mn2VSi,334.7505773576178,Materials Project,,,,,,,,,7.015241441594572,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-865026,242.884,131.761,-0.457836000991379,"Mn,Si,V",4.0
V2TcOs,334.9777646597064,Materials Project,,,,,,,,,11.910523257810596,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-865499,275.44,129.105,-0.423329287499999,"Os,Tc,V",4.0
TaAlRu2,335.76539296177395,Materials Project,,,,,,,,,11.693481494061537,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-862446,240.988,132.422,-0.832035074333337,"Al,Ru,Ta",4.0
NbSi2,336.1338514876978,Materials Project,,,,,,,,,5.6364177279959335,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-2478,175.204,142.4,-0.5183990577777771,"Nb,Si",9.0
ScCrC2,336.5458838123673,Materials Project,,,,,,,,,4.885074669049534,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-4992,208.072,136.76,-0.340514806249999,"C,Cr,Sc",8.0
Er2(NiB2)3,336.9080479874231,Materials Project,,,,,,,,,8.476663527055257,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-4071,194.285,139.105,-0.5865435013636341,"B,Er,Ni",11.0
Ta2MoOs,337.6121829147767,Materials Project,,,,,,,,,16.51976717077265,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-864770,265.254,131.074,-0.455647456166666,"Mo,Os,Ta",4.0
AlCr2C,338.2803385920526,Materials Project,,,,,,,,,5.45194410649955,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-9956,188.491,140.846,-0.17222914625,"Al,C,Cr",8.0
Ta2OsW,339.0708018784688,Materials Project,,,,,,,,,18.64887539694631,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-864650,272.496,131.157,-0.346737053666664,"Os,Ta,W",4.0
AlVFe2,342.229892450162,Materials Project,,,,,,,,,6.956591127539882,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-5778,220.899,137.797,-0.428762619999999,"Al,Fe,V",4.0
Lu2(NiB2)3,343.4969846136797,Materials Project,,,,,,,,,8.885672651001208,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-8771,202.613,141.073,-0.59830112530303,"B,Lu,Ni",11.0
Fe2W,345.8982209089298,Materials Project,,,,,,,,,13.193172482098324,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-20868,259.462,135.348,-0.023268992499996,"Fe,W",12.0
TaSi2,346.1110112797428,Materials Project,,,,,,,,,9.09565966048647,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mp-11192,184.679,145.713,-0.446316690222223,"Si,Ta",9.0
