,latent_x,latent_y,Co,Cr,Fe,Ni,Mn,Al
33551,2.070351759,2.713567839,0.133409,0.42745,0.119504,0.081793,0.055312,0.182533
33552,2.110552764,2.713567839,0.132799,0.428774,0.118401,0.080773,0.055232,0.18402
33553,2.150753769,2.713567839,0.132209,0.430091,0.11731,0.079763,0.05516,0.185467
33554,2.190954774,2.713567839,0.13164,0.4314,0.116232,0.078762,0.055096,0.186871
33555,2.231155779,2.713567839,0.131089,0.432701,0.115167,0.07777,0.055039,0.188234
33556,2.271356784,2.713567839,0.130558,0.433994,0.114115,0.076789,0.054989,0.189555
33557,2.311557789,2.713567839,0.130047,0.435281,0.113076,0.075817,0.054946,0.190833
33558,2.351758794,2.713567839,0.129553,0.436562,0.112051,0.074855,0.05491,0.19207
33559,2.391959799,2.713567839,0.129079,0.437836,0.111038,0.073903,0.054881,0.193263
33560,2.432160804,2.713567839,0.128622,0.439104,0.110039,0.072962,0.054858,0.194415
33561,2.472361809,2.713567839,0.128183,0.440368,0.109052,0.07203,0.054843,0.195524
33562,2.512562814,2.713567839,0.127761,0.441626,0.108079,0.071109,0.054834,0.196591
33563,2.552763819,2.713567839,0.127357,0.442879,0.107118,0.070198,0.054832,0.197616
33564,2.592964824,2.713567839,0.126969,0.444127,0.10617,0.069298,0.054837,0.198599
33565,2.633165829,2.713567839,0.126598,0.445372,0.105234,0.068408,0.054848,0.19954
33566,2.673366834,2.713567839,0.126242,0.446613,0.104311,0.067527,0.054865,0.200441
33567,2.713567839,2.713567839,0.125903,0.44785,0.1034,0.066658,0.054889,0.201301
33568,2.753768844,2.713567839,0.125579,0.449083,0.102501,0.065798,0.054919,0.20212
33569,2.793969849,2.713567839,0.12527,0.450314,0.101614,0.064948,0.054954,0.2029
33570,2.834170854,2.713567839,0.124975,0.451542,0.100738,0.064109,0.054996,0.20364
33571,2.874371859,2.713567839,0.124695,0.452767,0.099874,0.063279,0.055044,0.20434
33572,2.914572864,2.713567839,0.124429,0.453989,0.099021,0.06246,0.055097,0.205003
33573,2.954773869,2.713567839,0.124177,0.45521,0.098179,0.06165,0.055157,0.205627
33574,2.994974874,2.713567839,0.123938,0.456428,0.097348,0.06085,0.055222,0.206215
33575,3.035175879,2.713567839,0.123712,0.457644,0.096527,0.06006,0.055292,0.206765
33576,3.075376884,2.713567839,0.123499,0.458859,0.095716,0.059279,0.055368,0.207279
33577,3.115577889,2.713567839,0.123298,0.460072,0.094916,0.058507,0.055449,0.207758
33578,3.155778894,2.713567839,0.123108,0.461284,0.094125,0.057746,0.055535,0.208202
33579,3.195979899,2.713567839,0.122931,0.462494,0.093344,0.056993,0.055627,0.208612
33580,3.236180905,2.713567839,0.122764,0.463703,0.092572,0.056249,0.055723,0.208989
33581,3.27638191,2.713567839,0.122609,0.46491,0.091809,0.055515,0.055825,0.209332
33582,3.316582915,2.713567839,0.122464,0.466117,0.091055,0.054789,0.055931,0.209644
33583,3.35678392,2.713567839,0.12233,0.467322,0.090309,0.054072,0.056042,0.209924
33584,3.396984925,2.713567839,0.122205,0.468527,0.089572,0.053364,0.056158,0.210173
33585,3.43718593,2.713567839,0.12209,0.46973,0.088843,0.052665,0.056278,0.210393
33586,3.477386935,2.713567839,0.121985,0.470933,0.088122,0.051974,0.056403,0.210583
33587,3.51758794,2.713567839,0.121888,0.472135,0.087409,0.051291,0.056532,0.210745
33588,3.557788945,2.713567839,0.1218,0.473336,0.086703,0.050616,0.056665,0.210879
33589,3.59798995,2.713567839,0.121721,0.474536,0.086004,0.04995,0.056803,0.210986
33590,3.638190955,2.713567839,0.121649,0.475735,0.085312,0.049292,0.056945,0.211067
33591,3.67839196,2.713567839,0.121586,0.476933,0.084627,0.048641,0.05709,0.211122
33592,3.718592965,2.713567839,0.121529,0.478131,0.083948,0.047999,0.05724,0.211152
33593,3.75879397,2.713567839,0.12148,0.479328,0.083276,0.047364,0.057393,0.211159
33594,3.798994975,2.713567839,0.121438,0.480523,0.082611,0.046737,0.05755,0.211141
33595,3.83919598,2.713567839,0.121403,0.481718,0.081951,0.046117,0.057711,0.211101
33596,3.879396985,2.713567839,0.121373,0.482912,0.081297,0.045504,0.057875,0.211039
33597,3.91959799,2.713567839,0.12135,0.484104,0.080648,0.044899,0.058043,0.210955
33598,3.959798995,2.713567839,0.121333,0.485296,0.080005,0.044301,0.058214,0.210851
33599,4,2.713567839,0.121321,0.486487,0.079368,0.04371,0.058388,0.210726
33600,-4,2.753768844,0.24,0.263803,0.170829,0.20914,0.085278,0.030949
33601,-3.959798995,2.753768844,0.240496,0.264011,0.17097,0.20806,0.085331,0.031131
33602,-3.91959799,2.753768844,0.240971,0.264234,0.171108,0.206988,0.085381,0.031317
33603,-3.879396985,2.753768844,0.241426,0.264474,0.171242,0.205924,0.085428,0.031507
33604,-3.83919598,2.753768844,0.241859,0.264729,0.171373,0.204867,0.085471,0.031701
33605,-3.798994975,2.753768844,0.242271,0.265001,0.171502,0.203818,0.085511,0.031898
33606,-3.75879397,2.753768844,0.242661,0.265288,0.171628,0.202777,0.085547,0.0321
33607,-3.718592965,2.753768844,0.243029,0.265591,0.171752,0.201744,0.085579,0.032305
33608,-3.67839196,2.753768844,0.243375,0.26591,0.171874,0.200719,0.085607,0.032515
33609,-3.638190955,2.753768844,0.243699,0.266244,0.171994,0.199703,0.085632,0.032729
33610,-3.59798995,2.753768844,0.244,0.266594,0.172112,0.198695,0.085652,0.032947
33611,-3.557788945,2.753768844,0.244279,0.266959,0.172229,0.197696,0.085668,0.033169
33612,-3.51758794,2.753768844,0.244534,0.26734,0.172345,0.196705,0.08568,0.033396
33613,-3.477386935,2.753768844,0.244766,0.267737,0.17246,0.195724,0.085687,0.033627
33614,-3.43718593,2.753768844,0.244974,0.268149,0.172575,0.194751,0.085689,0.033862
33615,-3.396984925,2.753768844,0.245159,0.268576,0.172688,0.193787,0.085687,0.034102
33616,-3.35678392,2.753768844,0.245319,0.269019,0.172802,0.192832,0.08568,0.034347
33617,-3.316582915,2.753768844,0.245455,0.269477,0.172915,0.191887,0.085669,0.034597
33618,-3.27638191,2.753768844,0.245567,0.269951,0.173029,0.190951,0.085652,0.034851
33619,-3.236180905,2.753768844,0.245653,0.27044,0.173143,0.190024,0.08563,0.03511
33620,-3.195979899,2.753768844,0.245715,0.270945,0.173257,0.189106,0.085602,0.035375
33621,-3.155778894,2.753768844,0.245751,0.271465,0.173372,0.188199,0.08557,0.035644
33622,-3.115577889,2.753768844,0.245761,0.272,0.173488,0.1873,0.085532,0.035918
33623,-3.075376884,2.753768844,0.245746,0.272551,0.173605,0.186412,0.085488,0.036198
33624,-3.035175879,2.753768844,0.245704,0.273117,0.173724,0.185533,0.085439,0.036483
33625,-2.994974874,2.753768844,0.245636,0.273699,0.173844,0.184664,0.085383,0.036774
33626,-2.954773869,2.753768844,0.245542,0.274296,0.173965,0.183805,0.085322,0.03707
33627,-2.914572864,2.753768844,0.24542,0.274909,0.174089,0.182956,0.085255,0.037371
33628,-2.874371859,2.753768844,0.245272,0.275537,0.174214,0.182117,0.085181,0.037679
33629,-2.834170854,2.753768844,0.245096,0.27618,0.174342,0.181288,0.085101,0.037992
33630,-2.793969849,2.753768844,0.244892,0.27684,0.174472,0.180469,0.085015,0.038312
33631,-2.753768844,2.753768844,0.24466,0.277514,0.174605,0.179661,0.084922,0.038637
33632,-2.713567839,2.753768844,0.244401,0.278205,0.174741,0.178862,0.084823,0.038969
33633,-2.673366834,2.753768844,0.244113,0.278911,0.17488,0.178074,0.084716,0.039307
33634,-2.633165829,2.753768844,0.243796,0.279632,0.175021,0.177296,0.084603,0.039652
33635,-2.592964824,2.753768844,0.24345,0.280369,0.175167,0.176528,0.084483,0.040003
33636,-2.552763819,2.753768844,0.243076,0.281122,0.175315,0.175771,0.084355,0.040361
33637,-2.512562814,2.753768844,0.242671,0.281891,0.175467,0.175024,0.08422,0.040726
33638,-2.472361809,2.753768844,0.242238,0.282675,0.175623,0.174288,0.084078,0.041098
33639,-2.432160804,2.753768844,0.241774,0.283475,0.175783,0.173562,0.083928,0.041477
33640,-2.391959799,2.753768844,0.24128,0.284291,0.175948,0.172846,0.083771,0.041863
33641,-2.351758794,2.753768844,0.240756,0.285123,0.176116,0.172141,0.083606,0.042257
33642,-2.311557789,2.753768844,0.240202,0.285971,0.176289,0.171447,0.083433,0.042659
33643,-2.271356784,2.753768844,0.239616,0.286834,0.176466,0.170763,0.083252,0.043069
33644,-2.231155779,2.753768844,0.239,0.287713,0.176649,0.170089,0.083063,0.043486
33645,-2.190954774,2.753768844,0.238352,0.288608,0.176836,0.169427,0.082865,0.043912
33646,-2.150753769,2.753768844,0.237673,0.289519,0.177028,0.168774,0.082659,0.044346
33647,-2.110552764,2.753768844,0.236963,0.290446,0.177225,0.168133,0.082445,0.044789
33648,-2.070351759,2.753768844,0.23622,0.291388,0.177428,0.167501,0.082222,0.04524
33649,-2.030150754,2.753768844,0.235446,0.292347,0.177636,0.166881,0.08199,0.0457
33650,-1.989949749,2.753768844,0.234639,0.293321,0.17785,0.166271,0.08175,0.04617
33651,-1.949748744,2.753768844,0.2338,0.294311,0.178069,0.165672,0.0815,0.046648
33652,-1.909547739,2.753768844,0.232928,0.295317,0.178294,0.165083,0.081242,0.047136
33653,-1.869346734,2.753768844,0.232023,0.296339,0.178525,0.164504,0.080974,0.047634
33654,-1.829145729,2.753768844,0.231086,0.297376,0.178762,0.163937,0.080697,0.048142
33655,-1.788944724,2.753768844,0.230115,0.298429,0.179006,0.163379,0.08041,0.04866
33656,-1.748743719,2.753768844,0.229112,0.299498,0.179255,0.162833,0.080114,0.049188
33657,-1.708542714,2.753768844,0.228074,0.300582,0.179511,0.162296,0.079808,0.049727
33658,-1.668341709,2.753768844,0.227004,0.301682,0.179774,0.161771,0.079493,0.050277
33659,-1.628140704,2.753768844,0.225899,0.302797,0.180043,0.161255,0.079168,0.050838
33660,-1.587939698,2.753768844,0.224761,0.303928,0.180319,0.16075,0.078832,0.05141
33661,-1.547738693,2.753768844,0.223589,0.305073,0.180601,0.160255,0.078487,0.051994
33662,-1.507537688,2.753768844,0.222383,0.306234,0.180891,0.159771,0.078131,0.052589
33663,-1.467336683,2.753768844,0.221143,0.30741,0.181187,0.159297,0.077766,0.053197
33664,-1.427135678,2.753768844,0.219869,0.308601,0.18149,0.158833,0.07739,0.053817
33665,-1.386934673,2.753768844,0.218561,0.309806,0.1818,0.158379,0.077003,0.05445
33666,-1.346733668,2.753768844,0.217219,0.311026,0.182118,0.157936,0.076606,0.055095
33667,-1.306532663,2.753768844,0.215843,0.31226,0.182442,0.157502,0.076198,0.055754
33668,-1.266331658,2.753768844,0.214432,0.313509,0.182774,0.157079,0.07578,0.056426
33669,-1.226130653,2.753768844,0.21353,0.31469,0.182779,0.156397,0.075536,0.057068
33670,-1.185929648,2.753768844,0.212996,0.315826,0.182542,0.155529,0.07542,0.057688
33671,-1.145728643,2.753768844,0.212454,0.316973,0.182293,0.154659,0.075302,0.058319
33672,-1.105527638,2.753768844,0.211903,0.318131,0.182034,0.153789,0.075183,0.058961
33673,-1.065326633,2.753768844,0.211344,0.3193,0.181763,0.152918,0.075062,0.059613
33674,-1.025125628,2.753768844,0.210776,0.32048,0.181481,0.152046,0.07494,0.060277
33675,-0.984924623,2.753768844,0.2102,0.321671,0.181187,0.151174,0.074816,0.060952
33676,-0.944723618,2.753768844,0.209615,0.322873,0.180882,0.1503,0.074691,0.061639
33677,-0.904522613,2.753768844,0.209021,0.324086,0.180565,0.149426,0.074564,0.062337
33678,-0.864321608,2.753768844,0.208419,0.32531,0.180236,0.148551,0.074436,0.063048
33679,-0.824120603,2.753768844,0.207808,0.326545,0.179896,0.147676,0.074306,0.06377
33680,-0.783919598,2.753768844,0.207187,0.32779,0.179544,0.146799,0.074174,0.064506
33681,-0.743718593,2.753768844,0.206558,0.329046,0.17918,0.145922,0.07404,0.065254
33682,-0.703517588,2.753768844,0.20592,0.330312,0.178804,0.145043,0.073904,0.066016
33683,-0.663316583,2.753768844,0.205273,0.331589,0.178416,0.144164,0.073767,0.06679
33684,-0.623115578,2.753768844,0.204617,0.332877,0.178016,0.143284,0.073627,0.067579
33685,-0.582914573,2.753768844,0.203951,0.334175,0.177603,0.142403,0.073486,0.068381
33686,-0.542713568,2.753768844,0.203277,0.335483,0.177179,0.141521,0.073342,0.069198
33687,-0.502512563,2.753768844,0.202592,0.336802,0.176741,0.140638,0.073197,0.07003
33688,-0.462311558,2.753768844,0.201899,0.338131,0.176292,0.139754,0.073049,0.070876
33689,-0.422110553,2.753768844,0.201196,0.339469,0.175829,0.138869,0.072899,0.071737
33690,-0.381909548,2.753768844,0.200483,0.340818,0.175354,0.137983,0.072747,0.072615
33691,-0.341708543,2.753768844,0.199761,0.342177,0.174867,0.137096,0.072592,0.073508
33692,-0.301507538,2.753768844,0.199029,0.343545,0.174366,0.136208,0.072435,0.074417
33693,-0.261306533,2.753768844,0.198287,0.344923,0.173852,0.135319,0.072276,0.075343
33694,-0.221105528,2.753768844,0.197535,0.346311,0.173326,0.134428,0.072114,0.076286
33695,-0.180904523,2.753768844,0.196773,0.347708,0.172786,0.133537,0.07195,0.077247
33696,-0.140703518,2.753768844,0.196001,0.349114,0.172233,0.132644,0.071783,0.078225
33697,-0.100502513,2.753768844,0.195219,0.35053,0.171667,0.13175,0.071613,0.079221
33698,-0.060301508,2.753768844,0.194427,0.351954,0.171087,0.130854,0.071441,0.080236
33699,-0.020100503,2.753768844,0.193625,0.353387,0.170494,0.129958,0.071266,0.08127
33700,0.020100503,2.753768844,0.192812,0.354829,0.169888,0.12906,0.071088,0.082324
33701,0.060301508,2.753768844,0.191988,0.35628,0.169267,0.128161,0.070907,0.083397
33702,0.100502513,2.753768844,0.19097,0.357697,0.168716,0.127353,0.07064,0.084625
33703,0.140703518,2.753768844,0.189241,0.358981,0.16844,0.126882,0.070053,0.086403
33704,0.180904523,2.753768844,0.187535,0.360303,0.168096,0.126369,0.069484,0.088214
33705,0.221105528,2.753768844,0.185852,0.36166,0.167685,0.125816,0.068932,0.090056
33706,0.261306533,2.753768844,0.184193,0.363049,0.167211,0.125224,0.068395,0.091927
33707,0.301507538,2.753768844,0.182558,0.364469,0.166677,0.124595,0.067874,0.093828
33708,0.341708543,2.753768844,0.180946,0.365916,0.166084,0.123931,0.067367,0.095756
33709,0.381909548,2.753768844,0.179357,0.367389,0.165437,0.123232,0.066875,0.09771
33710,0.422110553,2.753768844,0.177791,0.368884,0.164738,0.122501,0.066396,0.09969
33711,0.462311558,2.753768844,0.176249,0.3704,0.163988,0.121738,0.065932,0.101693
33712,0.502512563,2.753768844,0.17473,0.371934,0.163192,0.120946,0.06548,0.103718
33713,0.542713568,2.753768844,0.173234,0.373484,0.162352,0.120126,0.065041,0.105763
33714,0.582914573,2.753768844,0.171761,0.375047,0.161471,0.119279,0.064614,0.107828
33715,0.623115578,2.753768844,0.170311,0.376622,0.160551,0.118408,0.0642,0.109909
33716,0.663316583,2.753768844,0.168885,0.378206,0.159594,0.117512,0.063797,0.112006
33717,0.703517588,2.753768844,0.167482,0.379798,0.158604,0.116594,0.063406,0.114115
33718,0.743718593,2.753768844,0.166102,0.381396,0.157583,0.115656,0.063026,0.116237
33719,0.783919598,2.753768844,0.164745,0.382998,0.156533,0.114699,0.062657,0.118368
33720,0.824120603,2.753768844,0.163412,0.384602,0.155457,0.113723,0.062298,0.120507
33721,0.864321608,2.753768844,0.162102,0.386208,0.154357,0.112731,0.061951,0.122651
33722,0.904522613,2.753768844,0.160815,0.387813,0.153236,0.111724,0.061613,0.1248
33723,0.944723618,2.753768844,0.159551,0.389416,0.152094,0.110703,0.061286,0.126949
33724,0.984924623,2.753768844,0.158311,0.391016,0.150936,0.10967,0.060968,0.129099
33725,1.025125628,2.753768844,0.157094,0.392612,0.149762,0.108626,0.060661,0.131246
33726,1.065326633,2.753768844,0.155901,0.394202,0.148575,0.107571,0.060363,0.133388
33727,1.105527638,2.753768844,0.154731,0.395786,0.147376,0.106508,0.060074,0.135524
33728,1.145728643,2.753768844,0.153585,0.397363,0.146168,0.105438,0.059795,0.137652
33729,1.185929648,2.753768844,0.152462,0.398932,0.144952,0.104361,0.059525,0.139769
33730,1.226130653,2.753768844,0.151362,0.400493,0.143729,0.103278,0.059264,0.141873
33731,1.266331658,2.753768844,0.150286,0.402044,0.142502,0.102191,0.059012,0.143964
33732,1.306532663,2.753768844,0.149233,0.403586,0.141272,0.101101,0.05877,0.146038
33733,1.346733668,2.753768844,0.148203,0.405117,0.14004,0.100009,0.058536,0.148095
33734,1.386934673,2.753768844,0.147197,0.406639,0.138808,0.098915,0.058311,0.150131
33735,1.427135678,2.753768844,0.146213,0.408149,0.137576,0.097821,0.058094,0.152147
33736,1.467336683,2.753768844,0.145253,0.409648,0.136347,0.096727,0.057886,0.154139
33737,1.507537688,2.753768844,0.144316,0.411136,0.13512,0.095634,0.057687,0.156106
33738,1.547738693,2.753768844,0.143402,0.412613,0.133898,0.094544,0.057496,0.158048
33739,1.587939698,2.753768844,0.14251,0.414079,0.132681,0.093456,0.057313,0.159961
33740,1.628140704,2.753768844,0.141641,0.415533,0.13147,0.092371,0.057139,0.161846
33741,1.668341709,2.753768844,0.140795,0.416977,0.130265,0.09129,0.056973,0.1637
33742,1.708542714,2.753768844,0.139971,0.418409,0.129069,0.090214,0.056815,0.165523
33743,1.748743719,2.753768844,0.139169,0.41983,0.12788,0.089143,0.056665,0.167312
33744,1.788944724,2.753768844,0.13839,0.42124,0.126701,0.088078,0.056523,0.169068
33745,1.829145729,2.753768844,0.137632,0.42264,0.125531,0.087019,0.05639,0.170789
33746,1.869346734,2.753768844,0.136896,0.424029,0.124371,0.085966,0.056264,0.172475
33747,1.909547739,2.753768844,0.136181,0.425408,0.123222,0.084921,0.056146,0.174123
33748,1.949748744,2.753768844,0.135487,0.426778,0.122083,0.083883,0.056035,0.175734
33749,1.989949749,2.753768844,0.134815,0.428138,0.120956,0.082853,0.055933,0.177307
33750,2.030150754,2.753768844,0.134163,0.429488,0.11984,0.081831,0.055837,0.178841
33751,2.070351759,2.753768844,0.133531,0.43083,0.118736,0.080817,0.05575,0.180335
33752,2.110552764,2.753768844,0.13292,0.432163,0.117645,0.079812,0.05567,0.18179
33753,2.150753769,2.753768844,0.132329,0.433489,0.116565,0.078816,0.055597,0.183205
33754,2.190954774,2.753768844,0.131757,0.434806,0.115498,0.077829,0.055532,0.184578
33755,2.231155779,2.753768844,0.131205,0.436116,0.114443,0.076851,0.055474,0.185911
33756,2.271356784,2.753768844,0.130672,0.437419,0.113401,0.075883,0.055423,0.187203
33757,2.311557789,2.753768844,0.130158,0.438715,0.112372,0.074924,0.055379,0.188453
33758,2.351758794,2.753768844,0.129662,0.440004,0.111355,0.073975,0.055343,0.189662
33759,2.391959799,2.753768844,0.129184,0.441288,0.110351,0.073036,0.055313,0.190829
33760,2.432160804,2.753768844,0.128724,0.442565,0.109359,0.072106,0.05529,0.191955
33761,2.472361809,2.753768844,0.128282,0.443838,0.10838,0.071187,0.055273,0.19304
33762,2.512562814,2.753768844,0.127856,0.445105,0.107414,0.070277,0.055264,0.194083
33763,2.552763819,2.753768844,0.127448,0.446367,0.10646,0.069378,0.055261,0.195086
33764,2.592964824,2.753768844,0.127056,0.447625,0.105518,0.068489,0.055264,0.196048
33765,2.633165829,2.753768844,0.126681,0.448879,0.104588,0.067609,0.055274,0.196969
33766,2.673366834,2.753768844,0.126321,0.450129,0.103671,0.06674,0.055291,0.19785
33767,2.713567839,2.753768844,0.125977,0.451375,0.102765,0.06588,0.055313,0.198691
33768,2.753768844,2.753768844,0.125648,0.452618,0.10187,0.06503,0.055342,0.199492
33769,2.793969849,2.753768844,0.125333,0.453857,0.100987,0.064191,0.055376,0.200255
33770,2.834170854,2.753768844,0.125034,0.455094,0.100116,0.063361,0.055417,0.200979
33771,2.874371859,2.753768844,0.124748,0.456328,0.099255,0.062541,0.055463,0.201664
33772,2.914572864,2.753768844,0.124476,0.457559,0.098406,0.06173,0.055516,0.202313
33773,2.954773869,2.753768844,0.124218,0.458788,0.097567,0.06093,0.055573,0.202924
33774,2.994974874,2.753768844,0.123972,0.460015,0.096738,0.060138,0.055637,0.203499
33775,3.035175879,2.753768844,0.12374,0.46124,0.09592,0.059357,0.055706,0.204038
33776,3.075376884,2.753768844,0.123519,0.462463,0.095112,0.058584,0.05578,0.204541
33777,3.115577889,2.753768844,0.123311,0.463684,0.094313,0.057821,0.05586,0.20501
33778,3.155778894,2.753768844,0.123115,0.464904,0.093524,0.057067,0.055944,0.205445
33779,3.195979899,2.753768844,0.12293,0.466122,0.092744,0.056322,0.056034,0.205847
33780,3.236180905,2.753768844,0.122756,0.467339,0.091974,0.055587,0.056129,0.206215
33781,3.27638191,2.753768844,0.122593,0.468554,0.091212,0.054859,0.056229,0.206552
33782,3.316582915,2.753768844,0.12244,0.469768,0.090459,0.054141,0.056333,0.206858
33783,3.35678392,2.753768844,0.122298,0.470981,0.089714,0.053432,0.056443,0.207133
33784,3.396984925,2.753768844,0.122165,0.472193,0.088977,0.052731,0.056557,0.207377
33785,3.43718593,2.753768844,0.122041,0.473404,0.088249,0.052038,0.056675,0.207593
33786,3.477386935,2.753768844,0.121927,0.474614,0.087528,0.051354,0.056798,0.20778
33787,3.51758794,2.753768844,0.121821,0.475823,0.086814,0.050678,0.056925,0.207939
33788,3.557788945,2.753768844,0.121724,0.47703,0.086108,0.05001,0.057056,0.208072
33789,3.59798995,2.753768844,0.121636,0.478237,0.085409,0.04935,0.057191,0.208177
33790,3.638190955,2.753768844,0.121555,0.479443,0.084717,0.048698,0.057331,0.208257
33791,3.67839196,2.753768844,0.121481,0.480647,0.084031,0.048054,0.057474,0.208312
33792,3.718592965,2.753768844,0.121415,0.481851,0.083352,0.047417,0.057622,0.208343
33793,3.75879397,2.753768844,0.121356,0.483054,0.082679,0.046788,0.057773,0.20835
33794,3.798994975,2.753768844,0.121304,0.484256,0.082012,0.046167,0.057927,0.208334
33795,3.83919598,2.753768844,0.121258,0.485456,0.081351,0.045553,0.058085,0.208296
33796,3.879396985,2.753768844,0.121219,0.486656,0.080696,0.044946,0.058247,0.208236
33797,3.91959799,2.753768844,0.121185,0.487854,0.080047,0.044346,0.058412,0.208156
33798,3.959798995,2.753768844,0.121157,0.489051,0.079403,0.043754,0.058581,0.208055
33799,4,2.753768844,0.121134,0.490247,0.078764,0.043168,0.058752,0.207935
33800,-4,2.793969849,0.240945,0.265686,0.16972,0.206761,0.085844,0.031045
33801,-3.959798995,2.793969849,0.241426,0.265921,0.169841,0.205683,0.0859,0.031229
33802,-3.91959799,2.793969849,0.241887,0.266171,0.169959,0.204612,0.085953,0.031417
33803,-3.879396985,2.793969849,0.242327,0.266437,0.170075,0.203549,0.086003,0.031609
33804,-3.83919598,2.793969849,0.242745,0.266718,0.170188,0.202494,0.08605,0.031805
33805,-3.798994975,2.793969849,0.243142,0.267016,0.170298,0.201447,0.086092,0.032005
33806,-3.75879397,2.793969849,0.243518,0.267328,0.170406,0.200409,0.086131,0.032208
33807,-3.718592965,2.793969849,0.243872,0.267656,0.170512,0.199378,0.086166,0.032416
33808,-3.67839196,2.793969849,0.244203,0.268,0.170617,0.198356,0.086197,0.032627
33809,-3.638190955,2.793969849,0.244513,0.268358,0.17072,0.197342,0.086223,0.032843
33810,-3.59798995,2.793969849,0.244799,0.268733,0.170822,0.196337,0.086246,0.033063
33811,-3.557788945,2.793969849,0.245063,0.269122,0.170922,0.195341,0.086264,0.033287
33812,-3.51758794,2.793969849,0.245304,0.269527,0.171022,0.194354,0.086278,0.033516
33813,-3.477386935,2.793969849,0.245522,0.269946,0.171121,0.193375,0.086287,0.033749
33814,-3.43718593,2.793969849,0.245716,0.270381,0.17122,0.192406,0.086292,0.033986
33815,-3.396984925,2.793969849,0.245886,0.270832,0.171318,0.191445,0.086291,0.034228
33816,-3.35678392,2.793969849,0.246032,0.271297,0.171417,0.190494,0.086286,0.034474
33817,-3.316582915,2.793969849,0.246154,0.271778,0.171515,0.189552,0.086276,0.034725
33818,-3.27638191,2.793969849,0.246251,0.272274,0.171614,0.18862,0.086261,0.034981
33819,-3.236180905,2.793969849,0.246324,0.272785,0.171713,0.187697,0.08624,0.035242
33820,-3.195979899,2.793969849,0.246371,0.273311,0.171814,0.186783,0.086214,0.035507
33821,-3.155778894,2.793969849,0.246393,0.273853,0.171915,0.185879,0.086182,0.035778
33822,-3.115577889,2.793969849,0.24639,0.274409,0.172017,0.184985,0.086145,0.036054
33823,-3.075376884,2.793969849,0.24636,0.274981,0.172121,0.184101,0.086103,0.036335
33824,-3.035175879,2.793969849,0.246305,0.275568,0.172226,0.183226,0.086054,0.036621
33825,-2.994974874,2.793969849,0.246223,0.276171,0.172333,0.182361,0.085999,0.036912
33826,-2.954773869,2.793969849,0.246115,0.276789,0.172442,0.181506,0.085939,0.037209
33827,-2.914572864,2.793969849,0.24598,0.277422,0.172552,0.180661,0.085872,0.037512
33828,-2.874371859,2.793969849,0.245818,0.27807,0.172666,0.179827,0.085799,0.037821
33829,-2.834170854,2.793969849,0.245629,0.278734,0.172781,0.179002,0.085719,0.038135
33830,-2.793969849,2.793969849,0.245412,0.279413,0.1729,0.178188,0.085633,0.038455
33831,-2.753768844,2.793969849,0.245167,0.280107,0.173021,0.177383,0.085541,0.038782
33832,-2.713567839,2.793969849,0.244894,0.280817,0.173145,0.176589,0.085441,0.039114
33833,-2.673366834,2.793969849,0.244593,0.281543,0.173272,0.175805,0.085335,0.039453
33834,-2.633165829,2.793969849,0.244263,0.282284,0.173402,0.175032,0.085221,0.039798
33835,-2.592964824,2.793969849,0.243904,0.28304,0.173536,0.174269,0.085101,0.04015
33836,-2.552763819,2.793969849,0.243517,0.283812,0.173674,0.173516,0.084973,0.040508
33837,-2.512562814,2.793969849,0.2431,0.2846,0.173816,0.172773,0.084837,0.040874
33838,-2.472361809,2.793969849,0.242654,0.285403,0.173961,0.172041,0.084695,0.041246
33839,-2.432160804,2.793969849,0.242178,0.286222,0.174111,0.17132,0.084544,0.041626
33840,-2.391959799,2.793969849,0.241671,0.287056,0.174265,0.170609,0.084386,0.042012
33841,-2.351758794,2.793969849,0.241135,0.287907,0.174423,0.169908,0.08422,0.042407
33842,-2.311557789,2.793969849,0.240568,0.288773,0.174586,0.169218,0.084046,0.042808
33843,-2.271356784,2.793969849,0.239971,0.289654,0.174754,0.168539,0.083864,0.043218
33844,-2.231155779,2.793969849,0.239343,0.290552,0.174927,0.16787,0.083674,0.043635
33845,-2.190954774,2.793969849,0.238683,0.291465,0.175104,0.167212,0.083475,0.044061
33846,-2.150753769,2.793969849,0.237993,0.292394,0.175287,0.166564,0.083268,0.044495
33847,-2.110552764,2.793969849,0.23727,0.293338,0.175476,0.165927,0.083052,0.044937
33848,-2.070351759,2.793969849,0.236516,0.294299,0.175669,0.1653,0.082827,0.045388
33849,-2.030150754,2.793969849,0.235731,0.295275,0.175869,0.164684,0.082594,0.045848
33850,-1.989949749,2.793969849,0.234913,0.296267,0.176074,0.164078,0.082352,0.046317
33851,-1.949748744,2.793969849,0.234063,0.297275,0.176285,0.163483,0.082101,0.046795
33852,-1.909547739,2.793969849,0.23318,0.298298,0.176501,0.162899,0.08184,0.047282
33853,-1.869346734,2.793969849,0.232265,0.299337,0.176724,0.162325,0.08157,0.047779
33854,-1.829145729,2.793969849,0.231317,0.300392,0.176953,0.161761,0.081291,0.048286
33855,-1.788944724,2.793969849,0.230336,0.301462,0.177189,0.161208,0.081002,0.048803
33856,-1.748743719,2.793969849,0.229322,0.302548,0.177431,0.160666,0.080704,0.04933
33857,-1.708542714,2.793969849,0.228274,0.303649,0.177679,0.160134,0.080396,0.049868
